user;date;filename;toilet;laptop;zebra;keyboard;tvmonitor;chair;mouse;cup;bowl;microwave;book;refrigerator;fork;umbrella;aeroplane;bus;train;sink;cell phone;diningtable;car;clock;bed;cat;person;parking meter;sofa
u2,2015-04-26,b00003877_21i7lf_20150426_120509e.jpg;0.0;0.75;0.0;0.36;0.0;0.18;0.0;0.87;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.51;0.0;0.0;0.0;0.0;0.64;0.0;0.0
u2,2015-04-26,b00003878_21i7lf_20150426_120546e.jpg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
u2,2015-04-26,b00003879_21i7lf_20150426_120625e.jpg;0.0;0.79;0.0;0.41;0.0;0.14;0.0;0.81;0.0;0.0;0.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26;0.0;0.0;0.0;0.0;0.65;0.0;0.0
u2,2015-04-26,b00003880_21i7lf_20150426_120700e.jpg;0.0;0.0;0.0;0.0;0.0;0.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
u2,2015-04-26,b00003881_21i7lf_20150426_120736e.jpg;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0
u2,2015-04-26,b00003882_21i7lf_20150426_120816e.jpg;0.0;0.58;0.0;0.0;0.0;0.15;0.0;0.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37;0.0;0.0;0.0;0.48;0.5;0.0;0.0
u2,2015-04-26,b00003883_21i7lf_20150426_120849e.jpg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
u2,2015-04-26,b00003884_21i7lf_20150426_120930e.jpg;0.0;0.78;0.0;0.23;0.0;0.21;0.0;0.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18;0.0;0.0;0.0;0.43;0.56;0.0;0.0
u2,2015-04-26,b00003885_21i7lf_20150426_121009e.jpg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
u2,2015-04-26,b00003886_21i7lf_20150426_121046e.jpg;0.0;0.85;0.0;0.42;0.3;0.37;0.0;0.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13;0.0;0.0;0.0;0.0;0.81;0.0;0.0
u2,2015-04-26,b00003887_21i7lf_20150426_121125e.jpg;0.0;0.42;0.0;0.0;0.0;0.0;0.0;0.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38;0.0;0.0;0.0;0.47;0.58;0.0;0.0
u2,2015-04-26,b00003888_21i7lf_20150426_121202e.jpg;0.0;0.0;0.0;0.15;0.0;0.0;0.0;0.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0
u2,2015-04-26,b00003889_21i7lf_20150426_121243e.jpg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
u2,2015-04-26,b00003890_21i7lf_20150426_121324e.jpg;0.0;0.86;0.0;0.31;0.11;0.0;0.15;0.53;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22;0.0;0.0;0.0;0.5;0.44;0.0;0.0
u2,2015-04-26,b00003891_21i7lf_20150426_121355e.jpg;0.0;0.86;0.0;0.24;0.22;0.15;0.0;0.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35;0.0;0.0;0.0;0.0;0.74;0.0;0.0
u2,2015-04-26,b00003892_21i7lf_20150426_121426e.jpg;0.0;0.85;0.0;0.32;0.15;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37;0.0;0.0;0.0;0.0;0.69;0.0;0.0
u2,2015-04-26,b00003893_21i7lf_20150426_121459e.jpg;0.0;0.88;0.0;0.26;0.23;0.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.7;0.0;0.0
u2,2015-04-26,b00003894_21i7lf_20150426_121536e.jpg;0.0;0.92;0.0;0.25;0.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.69;0.0;0.0
u2,2015-04-26,b00003895_21i7lf_20150426_121613e.jpg;0.0;0.71;0.0;0.0;0.26;0.13;0.0;0.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28;0.0;0.0;0.0;0.0;0.53;0.0;0.0
u2,2015-04-26,b00003896_21i7lf_20150426_121650e.jpg;0.0;0.83;0.0;0.0;0.38;0.0;0.0;0.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17;0.0;0.0;0.0;0.0;0.57;0.0;0.0
u2,2015-04-26,b00003897_21i7lf_20150426_121721e.jpg;0.0;0.77;0.0;0.0;0.23;0.0;0.0;0.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23;0.0;0.0;0.0;0.0;0.37;0.0;0.11
u2,2015-04-26,b00003898_21i7lf_20150426_121752e.jpg;0.0;0.44;0.0;0.26;0.0;0.0;0.0;0.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21;0.24;0.0;0.0;0.0;0.0;0.77;0.0;0.0
u2,2015-04-26,b00003899_21i7lf_20150426_121833e.jpg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24;0.0;0.0;0.0;0.0;0.89;0.0;0.0
u2,2015-04-26,b00003900_21i7lf_20150426_121906e.jpg;0.0;0.89;0.0;0.3;0.46;0.14;0.0;0.0;0.0;0.16;0.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.91;0.0;0.0
u2,2015-04-26,b00003901_21i7lf_20150426_121943e.jpg;0.0;0.86;0.0;0.0;0.24;0.11;0.0;0.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.28;0.63;0.0;0.0
u2,2015-04-26,b00003902_21i7lf_20150426_122017e.jpg;0.0;0.87;0.0;0.18;0.0;0.37;0.0;0.0;0.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27;0.0;0.0;0.0;0.0;0.59;0.0;0.0
u2,2015-04-26,b00003903_21i7lf_20150426_122047e.jpg;0.0;0.41;0.0;0.0;0.21;0.0;0.0;0.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35;0.4;0.0;0.22
u2,2015-04-26,b00003904_21i7lf_20150426_122124e.jpg;0.0;0.93;0.0;0.41;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.59;0.0;0.0
u2,2015-04-26,b00003905_21i7lf_20150426_122206e.jpg;0.0;0.0;0.0;0.0;0.2;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41;0.0;0.42
u2,2015-04-26,b00003906_21i7lf_20150426_122248e (1).jpg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
u2,2015-04-26,b00003906_21i7lf_20150426_122248e.jpg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
u2,2015-04-26,b00003907_21i7lf_20150426_122321e.jpg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.82;0.0;0.0
u2,2015-04-26,b00003908_21i7lf_20150426_122353e.jpg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
u2,2015-04-26,b00003909_21i7lf_20150426_122433e.jpg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.84;0.67;0.0
u2,2015-04-26,b00003910_21i7lf_20150426_122509e.jpg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
u2,2015-04-26,b00003911_21i7lf_20150426_122544e.jpg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.86;0.0;0.0
u2,2015-04-26,b00003912_21i7lf_20150426_122619e.jpg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23;0.0;0.0;0.0;0.51;0.0;0.0
u2,2015-04-26,b00003913_21i7lf_20150426_122658e.jpg;0.0;0.0;0.0;0.0;0.0;0.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.84;0.0;0.0
u2,2015-04-26,b00003914_21i7lf_20150426_122734e.jpg;0.0;0.0;0.0;0.22;0.0;0.0;0.0;0.13;0.72;0.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11;0.16;0.0;0.0;0.0;0.0;0.0;0.0
u2,2015-04-26,b00003915_21i7lf_20150426_122814e.jpg;0.0;0.81;0.0;0.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.63;0.0;0.0
u2,2015-04-26,b00003916_21i7lf_20150426_122851e.jpg;0.0;0.73;0.0;0.26;0.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13;0.0;0.0;0.0;0.0;0.66;0.0;0.0
u2,2015-04-26,b00003917_21i7lf_20150426_122926e.jpg;0.0;0.84;0.0;0.36;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16;0.0;0.0;0.0;0.0;0.7;0.0;0.0
u2,2015-04-26,b00003918_21i7lf_20150426_122957e.jpg;0.0;0.9;0.0;0.3;0.13;0.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.69;0.0;0.13
u2,2015-04-26,b00003919_21i7lf_20150426_123034e.jpg;0.0;0.55;0.0;0.25;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17;0.67;0.0;0.0
u2,2015-04-26,b00003920_21i7lf_20150426_123115e.jpg;0.0;0.68;0.0;0.23;0.12;0.0;0.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.71;0.0;0.0
u2,2015-04-26,b00003921_21i7lf_20150426_123146e.jpg;0.0;0.9;0.0;0.27;0.27;0.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26;0.0;0.0;0.0;0.0;0.66;0.0;0.0
u2,2015-04-26,b00003922_21i7lf_20150426_123227e.jpg;0.0;0.54;0.0;0.44;0.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.51;0.0;0.0
u2,2015-04-26,b00003923_21i7lf_20150426_123306e.jpg;0.0;0.76;0.0;0.34;0.34;0.14;0.0;0.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44;0.0;0.0
u2,2015-04-26,b00003924_21i7lf_20150426_123347e.jpg;0.0;0.78;0.0;0.39;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.63;0.0;0.0
u2,2015-04-26,b00003925_21i7lf_20150426_123418e.jpg;0.0;0.81;0.0;0.28;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.66;0.0;0.0
u2,2015-04-26,b00003926_21i7lf_20150426_123449e.jpg;0.0;0.62;0.0;0.12;0.1;0.0;0.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0
u2,2015-04-26,b00003927_21i7lf_20150426_123520e.jpg;0.0;0.68;0.0;0.0;0.22;0.0;0.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
u2,2015-04-26,b00003928_21i7lf_20150426_123551e.jpg;0.0;0.78;0.0;0.22;0.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.69;0.0;0.0
u2,2015-04-26,b00003929_21i7lf_20150426_123622e.jpg;0.0;0.55;0.0;0.33;0.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.81;0.0;0.0
u2,2015-04-26,b00003930_21i7lf_20150426_123653e.jpg;0.0;0.75;0.0;0.0;0.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14;0.0;0.0;0.0;0.0;0.82;0.0;0.0
u2,2015-04-26,b00003931_21i7lf_20150426_123734e.jpg;0.0;0.74;0.0;0.29;0.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.66;0.0;0.0
u2,2015-04-26,b00003932_21i7lf_20150426_123805e.jpg;0.0;0.87;0.0;0.27;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22;0.0;0.0;0.0;0.0;0.71;0.0;0.0
u2,2015-04-26,b00003933_21i7lf_20150426_123836e.jpg;0.0;0.7;0.0;0.0;0.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.73;0.0;0.0
u2,2015-04-26,b00003934_21i7lf_20150426_123907e.jpg;0.0;0.79;0.0;0.12;0.43;0.0;0.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.83;0.0;0.0
u2,2015-04-26,b00003935_21i7lf_20150426_123938e.jpg;0.0;0.72;0.0;0.32;0.43;0.0;0.0;0.0;0.0;0.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.55;0.0;0.0
u2,2015-04-26,b00003936_21i7lf_20150426_124019e.jpg;0.0;0.78;0.0;0.0;0.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.83;0.0;0.0
u2,2015-04-26,b00003937_21i7lf_20150426_124058e.jpg;0.0;0.8;0.0;0.17;0.15;0.0;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.66;0.0;0.0
u2,2015-04-26,b00003938_21i7lf_20150426_124139e.jpg;0.0;0.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.79;0.0;0.0
u2,2015-04-26,b00003939_21i7lf_20150426_124212e.jpg;0.0;0.56;0.0;0.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.73;0.53;0.0;0.0;0.0;0.0;0.8;0.0;0.0
u2,2015-04-26,b00003940_21i7lf_20150426_124247e.jpg;0.0;0.82;0.0;0.25;0.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16;0.0;0.0;0.0;0.0;0.72;0.0;0.0
u2,2015-04-26,b00003941_21i7lf_20150426_124322e.jpg;0.0;0.68;0.0;0.19;0.21;0.0;0.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
u2,2015-04-26,b00003942_21i7lf_20150426_124353e.jpg;0.0;0.84;0.0;0.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.65;0.0;0.0
u2,2015-04-26,b00003943_21i7lf_20150426_124424e.jpg;0.0;0.81;0.0;0.25;0.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0
u2,2015-04-26,b00003944_21i7lf_20150426_124505e.jpg;0.0;0.79;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.81;0.0;0.0
